data,valores,pedidos,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,dia_semana_num,dia_semana_binario,day_of_year,mes,trimestre,Chuva_aberta,dia_mes,feriado,vespera_feriado,semana_ano
2024-01-16,2013.57,60.0,32.5,21.4,26.81,100.0,57.0,83.0,2.7,2527.2,1113.9,21.3,2.22,0.8,1.0,0.0,16,1,1,0.8,16.0,0,0,3
2024-01-17,2043.74,65.0,25.7,20.7,22.55,100.0,81.0,98.0,1.6,1465.7,489.6,23.2,2.93,36.0,2.0,0.0,17,1,1,3.0,17.0,0,0,3
2024-01-18,1616.94,105.0,28.6,22.0,24.7,100.0,78.0,99.0,0.9,2205.3,875.9,8.6,1.98,0.2,3.0,0.0,18,1,1,0.0,18.0,0,0,3
2024-01-19,2805.51,125.0,32.5,21.7,26.6,100.0,58.0,89.0,1.8,3442.6,1655.6,5.8,1.24,0.0,4.0,0.0,19,1,1,0.0,19.0,0,0,3
2024-01-20,3003.08,85.0,28.2,22.7,24.89,100.0,66.0,86.0,1.3,2862.6,999.0,7.3,2.15,0.0,5.0,1.0,20,1,1,0.0,20.0,0,0,3
2024-01-21,3602.01,62.0,27.7,19.9,23.12,98.0,59.0,83.5,1.4,2926.8,1784.1,9.3,2.68,0.0,6.0,1.0,21,1,1,0.0,21.0,0,0,3
2024-01-22,2109.41,62.0,27.8,17.7,22.43,92.0,51.0,70.0,47.0,3538.1,2193.35,11.6,3.5,0.0,0.0,0.0,22,1,1,0.0,22.0,0,0,4
2024-01-23,1829.8,45.0,27.6,16.6,21.83,98.0,53.0,72.5,46.9,3639.5,2277.7,10.9,2.98,0.0,1.0,0.0,23,1,1,0.0,23.0,0,0,4
2024-01-24,1656.98,85.0,27.7,16.6,21.7,100.0,51.0,75.0,51.0,3688.8,2428.75,11.4,2.75,0.0,2.0,0.0,24,1,1,0.0,24.0,0,0,4
2024-01-25,1860.23,90.0,27.7,17.5,21.86,100.0,36.0,79.0,30.7,3808.8,2295.05,9.6,2.78,0.0,3.0,0.0,25,1,1,0.0,25.0,0,0,4
2024-01-26,2121.78,105.0,28.1,14.6,21.38,100.0,49.0,69.0,56.5,3742.8,2367.4,10.8,2.76,0.0,4.0,0.0,26,1,1,0.0,26.0,0,0,4
2024-01-27,2730.21,62.0,28.4,17.3,22.31,100.0,44.0,72.5,43.9,3798.3,2223.5,8.6,2.46,0.0,5.0,1.0,27,1,1,0.0,27.0,0,0,4
2024-01-28,3351.79,57.0,29.0,17.6,22.22,100.0,53.0,84.5,45.8,3747.3,1695.8,9.6,2.17,0.0,6.0,1.0,28,1,1,0.0,28.0,0,0,4
2024-01-29,2419.23,47.0,30.3,17.3,23.86,100.0,47.0,78.0,0.1,3921.9,2315.6,6.0,1.34,0.0,0.0,0.0,29,1,1,0.0,29.0,0,0,5
2024-01-30,1840.82,57.0,30.9,18.1,24.73,100.0,44.0,82.0,24.6,3666.1,2315.0,6.1,1.41,0.0,1.0,0.0,30,1,1,0.0,30.0,0,0,5
2024-01-31,2207.24,62.0,31.1,15.6,23.47,100.0,32.0,79.5,33.5,3785.0,2365.65,6.8,1.45,0.0,2.0,0.0,31,1,1,0.0,31.0,0,0,5
2024-02-01,2432.26,81.0,32.1,17.9,24.02,100.0,33.0,85.0,0.3,3782.6,1594.7,7.8,1.9,0.0,3.0,0.0,32,2,1,0.0,1.0,0,0,5
2024-02-02,2838.22,105.0,32.2,19.7,25.48,100.0,51.0,74.0,25.0,3634.2,2330.55,8.5,2.75,0.0,4.0,0.0,33,2,1,0.0,2.0,0,0,5
2024-02-03,2023.16,71.0,36.2,19.7,24.75,100.0,44.0,92.0,16.2,3568.0,1232.1,16.0,2.26,37.6,5.0,1.0,34,2,1,37.6,3.0,0,0,5
2024-02-04,2932.84,57.0,35.2,21.3,25.54,100.0,51.0,87.0,13.8,3250.3,1630.7,16.3,1.67,2.8,6.0,1.0,35,2,1,2.8,4.0,0,0,5
2024-02-05,2431.87,62.0,30.8,19.0,24.38,100.0,68.0,84.5,33.6,3726.9,1891.15,8.0,1.93,2.4,0.0,0.0,36,2,1,0.0,5.0,0,0,6
2024-02-06,2993.89,71.0,31.4,22.0,26.12,100.0,65.0,88.5,22.1,3436.9,1358.1,7.4,2.02,0.0,1.0,0.0,37,2,1,0.0,6.0,0,0,6
2024-02-07,3425.6,85.0,32.1,22.4,26.49,100.0,63.0,86.0,26.7,3559.3,1750.9,9.2,2.05,0.0,2.0,0.0,38,2,1,0.0,7.0,0,0,6
2024-02-08,3412.93,60.0,31.9,21.4,26.91,100.0,66.0,78.0,17.1,3572.7,2228.45,6.0,1.71,0.0,3.0,0.0,39,2,1,0.0,8.0,0,0,6
2024-02-09,2420.41,85.0,32.7,22.7,26.24,100.0,52.0,85.0,29.1,3502.1,509.75,9.0,1.83,0.0,4.0,0.0,40,2,1,0.0,9.0,0,0,6
2024-02-10,3290.75,71.0,37.2,23.4,28.21,100.0,43.0,85.0,9.6,3009.5,1152.8,6.3,1.74,0.0,5.0,1.0,41,2,1,0.0,10.0,0,0,6
2024-02-11,2594.29,85.0,34.1,22.0,26.49,100.0,55.0,91.5,12.6,2355.9,867.5,22.4,1.86,15.8,6.0,1.0,42,2,1,14.8,11.0,0,0,6
2024-02-12,5623.06,98.0,37.1,23.6,29.62,100.0,39.0,75.0,10.1,3332.2,1691.75,9.0,1.76,0.0,0.0,0.0,43,2,1,0.0,12.0,0,0,7
2024-02-13,2545.83,98.0,30.3,19.4,22.34,100.0,64.0,100.0,6.8,613.7,273.1,10.2,2.25,19.0,1.0,0.0,44,2,1,4.8,13.0,0,0,7
2024-02-14,1580.35,71.0,25.1,17.1,20.83,100.0,62.0,83.5,0.1,2793.2,1565.75,10.8,2.62,1.8,2.0,0.0,45,2,1,0.0,14.0,0,0,7
2024-02-15,1633.11,92.0,24.9,18.4,21.14,95.0,68.0,84.5,4.8,2240.5,1001.6,9.5,2.38,0.0,3.0,0.0,46,2,1,0.0,15.0,0,0,7
2024-02-16,1385.31,73.0,25.1,19.5,21.56,100.0,77.0,89.0,3.0,2350.7,617.65,9.6,2.56,13.4,4.0,0.0,47,2,1,0.0,16.0,0,0,7
2024-02-17,1976.5,170.0,28.6,18.0,21.7,100.0,69.0,100.0,19.5,3195.2,1433.45,14.5,2.44,32.6,5.0,1.0,48,2,1,26.2,17.0,0,0,7
2024-02-18,3715.45,73.0,30.5,18.9,23.74,100.0,62.0,98.0,8.8,3472.7,2002.25,6.9,1.65,0.2,6.0,1.0,49,2,1,0.0,18.0,0,0,7
2024-02-19,1322.29,43.0,27.9,20.2,23.83,100.0,74.0,98.0,4.0,2170.0,719.7,12.6,1.76,10.2,0.0,0.0,50,2,1,10.2,19.0,0,0,8
2024-02-20,1972.02,48.0,28.4,19.3,23.18,100.0,57.0,91.0,0.7,3156.6,1887.8,10.0,2.23,0.0,1.0,0.0,51,2,1,0.0,20.0,0,0,8
2024-02-21,2190.8,37.0,28.9,18.1,23.2,100.0,65.0,82.0,6.1,3285.2,2145.4,8.8,2.36,0.0,2.0,0.0,52,2,1,0.0,21.0,0,0,8
2024-02-22,2163.62,57.0,31.3,19.1,24.27,100.0,63.0,89.0,0.0,3418.4,1255.4,6.3,1.86,0.0,3.0,0.0,53,2,1,0.0,22.0,0,0,8
2024-02-23,2522.77,105.0,33.2,21.0,26.68,100.0,45.0,87.0,1.4,3280.3,2044.9,6.1,1.25,0.0,4.0,0.0,54,2,1,0.0,23.0,0,0,8
2024-02-24,3395.63,35.0,33.3,20.4,26.06,100.0,51.0,90.5,2.3,3345.9,2000.15,10.1,1.89,0.0,5.0,1.0,55,2,1,0.0,24.0,0,0,8
2024-02-25,4191.68,57.0,30.3,21.9,25.67,100.0,64.0,82.0,0.3,3037.5,1658.9,10.2,3.13,0.0,6.0,1.0,56,2,1,0.0,25.0,0,0,8
2024-02-26,1336.2,62.0,28.5,22.1,24.28,100.0,76.0,89.0,0.1,2334.3,596.95,9.6,2.66,11.8,0.0,0.0,57,2,1,11.8,26.0,0,0,9
2024-02-27,1812.15,58.0,30.4,23.1,25.71,100.0,70.0,99.0,16.4,2532.3,1222.5,5.6,1.22,12.2,1.0,0.0,58,2,1,0.0,27.0,0,0,9
2024-02-28,1714.56,73.0,29.9,23.6,25.46,100.0,77.0,98.5,22.5,2409.7,632.9,6.2,1.46,0.0,2.0,0.0,59,2,1,0.0,28.0,0,0,9
2024-02-29,2201.21,95.0,30.4,23.2,25.98,100.0,69.0,99.0,18.2,2769.0,1100.0,4.6,1.25,0.0,3.0,0.0,60,2,1,0.0,29.0,0,0,9
2024-03-01,2045.58,115.0,30.8,22.8,26.1,100.0,60.0,88.5,25.7,2945.8,1845.2,6.9,1.64,0.0,4.0,0.0,61,3,1,0.0,1.0,0,0,9
2024-03-02,2534.47,35.0,32.4,21.5,25.88,100.0,58.0,87.0,14.5,3424.9,1961.7,6.5,1.84,0.0,5.0,1.0,62,3,1,0.0,2.0,0,0,9
2024-03-03,3766.8,53.0,29.5,19.7,24.84,100.0,64.0,93.5,46.0,2631.8,1468.7,18.5,1.47,35.2,6.0,1.0,63,3,1,0.0,3.0,0,0,9
2024-03-04,1168.05,51.0,24.1,19.5,21.33,98.0,75.0,87.0,9.9,1585.1,730.8,10.0,2.63,0.0,0.0,0.0,64,3,1,0.0,4.0,0,0,10
2024-03-05,1493.3,69.0,26.0,15.0,20.36,100.0,39.0,82.0,30.8,3353.1,2140.7,7.2,1.85,0.0,1.0,0.0,65,3,1,0.0,5.0,0,0,10
2024-03-06,2666.52,58.0,26.9,12.2,19.07,100.0,38.0,93.0,28.6,3414.2,2170.7,7.2,1.55,0.0,2.0,0.0,66,3,1,0.0,6.0,0,0,10
2024-03-07,3343.46,73.0,29.6,15.2,22.06,100.0,63.0,80.0,31.0,3298.2,2090.0,6.8,2.03,0.0,3.0,0.0,67,3,1,0.0,7.0,0,0,10
2024-03-08,1587.13,105.0,25.7,21.3,22.67,100.0,80.0,99.0,0.7,870.6,423.3,7.1,2.0,3.2,4.0,0.0,68,3,1,3.2,8.0,0,0,10
2024-03-09,2719.77,33.0,27.5,20.6,22.47,100.0,61.0,100.0,0.0,1514.3,194.75,8.7,1.51,8.8,5.0,1.0,69,3,1,3.0,9.0,0,0,10
2024-03-10,4613.78,43.0,29.9,18.1,23.37,100.0,68.0,99.5,58.9,3117.0,2064.8,5.3,1.07,0.0,6.0,1.0,70,3,1,0.0,10.0,0,0,10
2024-03-11,1742.23,76.0,29.7,19.6,23.76,100.0,61.0,97.0,8.7,3396.9,2120.8,7.9,2.25,0.0,0.0,0.0,71,3,1,0.0,11.0,0,0,11
2024-03-12,2520.92,99.0,33.4,17.9,24.5,100.0,56.0,85.5,18.7,3217.3,1847.8,6.9,1.85,0.0,1.0,0.0,72,3,1,0.0,12.0,0,0,11
2024-03-13,2874.53,43.0,34.6,20.3,26.56,100.0,50.0,91.0,30.7,3131.4,1841.1,5.1,1.29,0.0,2.0,0.0,73,3,1,0.0,13.0,0,0,11
2024-03-14,3805.36,76.0,35.1,21.0,28.04,100.0,45.0,77.5,21.0,3194.8,1970.5,5.5,1.35,0.0,3.0,0.0,74,3,1,0.0,14.0,0,0,11
2024-03-15,1943.57,131.0,29.2,21.4,23.35,100.0,72.0,100.0,8.8,648.0,156.8,13.7,1.69,32.2,4.0,0.0,75,3,1,13.4,15.0,0,0,11
2024-03-16,1784.21,55.0,23.9,21.3,22.19,100.0,97.0,100.0,19.2,507.0,245.0,6.1,1.57,22.2,5.0,1.0,76,3,1,21.0,16.0,0,0,11
2024-03-17,4195.16,67.0,27.5,20.6,23.42,100.0,74.0,100.0,8.9,2273.2,779.2,6.0,1.46,3.0,6.0,1.0,77,3,1,0.0,17.0,0,0,11
2024-03-18,2311.11,80.0,30.8,21.2,24.7,100.0,73.0,100.0,15.5,2985.0,1049.8,5.5,1.55,0.0,0.0,0.0,78,3,1,0.0,18.0,0,0,12
2024-03-19,1786.6,105.0,26.9,21.6,25.03,100.0,79.0,97.0,10.8,952.0,380.0,6.8,1.15,0.8,1.0,0.0,79,3,1,0.0,19.0,0,0,12
2024-03-20,3042.27,55.0,35.8,21.4,28.0,100.0,54.0,80.5,15.5,2677.2,1548.5,8.2,1.92,0.0,2.0,0.0,80,3,1,0.0,20.0,0,0,12
2024-03-21,1030.05,48.0,32.0,18.1,23.5,100.0,56.0,98.0,2.5,1075.2,223.9,25.3,2.69,38.6,3.0,0.0,81,3,1,3.4,21.0,0,0,12
2024-03-22,1749.22,120.0,23.3,12.2,17.7,100.0,52.0,78.0,13.4,3224.8,2046.0,9.9,2.32,0.2,4.0,0.0,82,3,1,0.0,22.0,0,0,12
2024-03-23,2291.26,67.0,25.8,13.6,19.0,100.0,53.0,81.0,13.8,3183.9,2013.8,7.9,2.12,0.0,5.0,1.0,83,3,1,0.0,23.0,0,0,12
2024-03-24,5562.5,48.0,29.6,15.8,22.28,100.0,53.0,74.0,12.6,2907.5,1962.9,9.9,2.05,0.0,6.0,1.0,84,3,1,0.0,24.0,0,0,12
2024-03-25,1804.05,85.0,28.4,16.0,21.38,100.0,51.0,95.5,10.0,3205.7,1691.8,6.3,1.32,0.0,0.0,0.0,85,3,1,0.0,25.0,0,0,13
2024-03-26,1867.77,30.0,26.5,17.0,22.53,100.0,47.0,74.0,36.1,3147.5,2153.5,4.9,1.23,0.2,1.0,0.0,86,3,1,0.0,26.0,0,0,13
2024-03-27,1451.16,48.0,28.2,17.5,24.08,96.0,62.0,73.5,40.6,2977.9,2002.5,,,0.0,2.0,0.0,87,3,1,0.0,27.0,0,0,13
2024-03-28,1519.64,62.0,27.6,20.9,24.21,100.0,73.0,85.0,235.0,1927.5,1179.55,,,0.0,3.0,0.0,88,3,1,0.0,28.0,0,1,13
2024-03-29,3235.81,155.0,31.7,20.5,26.72,100.0,53.0,63.0,167.5,2781.7,1838.4,,,0.0,4.0,0.0,89,3,1,0.0,29.0,1,0,13
2024-03-30,2212.09,48.0,31.9,19.9,26.95,93.0,44.0,63.0,21.8,2948.9,1819.45,,,0.0,5.0,1.0,90,3,1,0.0,30.0,0,1,13
2024-03-31,3115.01,48.0,32.7,21.5,27.83,96.0,46.0,65.5,10.6,2893.3,1564.0,,,0.0,6.0,1.0,91,3,1,0.0,31.0,1,0,13
2024-04-01,1523.22,40.0,29.1,21.6,26.14,99.0,64.0,75.0,15.5,2448.1,1689.2,,,0.0,0.0,0.0,92,4,2,0.0,1.0,0,0,14
2024-04-02,696.78,40.0,23.4,19.1,21.52,93.0,73.0,82.0,419.9,901.9,758.2,,,0.0,1.0,0.0,93,4,2,0.0,2.0,0,0,14
2024-04-03,2451.14,97.0,31.2,17.8,26.98,100.0,61.0,71.0,17.9,2828.3,1952.3,,,0.0,2.0,0.0,94,4,2,0.0,3.0,0,0,14
2024-04-04,1376.26,62.0,28.1,22.9,25.51,93.0,71.0,81.0,222.7,1268.4,666.3,,,0.0,3.0,0.0,95,4,2,0.0,4.0,0,0,14
2024-04-05,1874.4,91.0,25.7,20.4,23.0,99.0,70.0,88.0,19.9,1518.9,592.5,8.0,2.27,0.0,4.0,0.0,96,4,2,0.0,5.0,0,0,14
2024-04-06,3145.41,44.0,25.5,15.3,20.02,100.0,46.0,83.5,5.0,2763.2,1630.3,11.1,3.08,0.2,5.0,1.0,97,4,2,0.0,6.0,0,0,14
2024-04-07,2337.1,22.0,21.2,16.4,18.75,100.0,71.0,99.0,0.4,607.4,296.75,11.0,2.32,78.4,6.0,1.0,98,4,2,4.4,7.0,0,0,14
2024-04-08,753.05,69.0,23.7,19.1,20.68,100.0,84.0,100.0,1.8,1110.9,516.9,3.9,1.12,1.4,0.0,0.0,99,4,2,0.0,8.0,0,0,15
2024-04-09,1571.86,44.0,29.8,18.1,22.73,100.0,60.0,100.0,3.4,2960.4,1282.1,7.2,1.1,0.2,1.0,0.0,100,4,2,0.0,9.0,0,0,15
2024-04-10,1208.78,55.0,26.8,20.5,22.52,100.0,68.0,93.5,1.2,1647.0,666.2,8.2,1.75,0.8,2.0,0.0,101,4,2,0.8,10.0,0,0,15
2024-04-11,748.96,91.0,21.7,17.3,19.46,100.0,75.0,87.0,0.5,963.2,237.8,10.8,3.18,0.6,3.0,0.0,102,4,2,0.0,11.0,0,0,15
2024-04-12,650.46,69.0,20.3,16.7,18.24,100.0,85.0,97.0,2.5,673.2,302.9,12.1,3.5,13.4,4.0,0.0,103,4,2,0.4,12.0,0,0,15
2024-04-13,1135.7,22.0,21.7,19.2,20.02,100.0,87.0,97.5,2.3,773.8,45.3,10.1,3.24,32.4,5.0,1.0,104,4,2,32.4,13.0,0,0,15
2024-04-14,3476.09,44.0,25.2,20.3,22.26,100.0,81.0,95.5,0.0,2195.3,343.9,7.8,2.24,3.0,6.0,1.0,105,4,2,0.2,14.0,0,0,15
2024-04-15,1526.84,35.0,26.9,21.7,23.8,100.0,73.0,98.5,17.0,770.3,543.6,6.1,1.42,0.0,0.0,0.0,106,4,2,0.0,15.0,0,0,16
2024-04-16,1528.37,22.0,25.2,19.2,22.08,100.0,77.0,98.5,0.9,1333.1,250.3,11.0,1.82,83.2,1.0,0.0,107,4,2,6.4,16.0,0,0,16
2024-04-17,1468.57,18.0,24.6,14.5,19.3,92.0,40.0,78.0,1.6,2771.2,1759.6,8.7,1.75,0.0,2.0,0.0,108,4,2,0.0,17.0,0,0,16
2024-04-18,1575.22,35.0,26.1,11.6,18.1,100.0,43.0,82.0,0.2,2665.2,1709.75,6.6,1.0,0.0,3.0,0.0,109,4,2,0.0,18.0,0,0,16
2024-04-19,2083.15,100.0,28.2,12.0,18.82,100.0,41.0,91.5,0.4,2673.9,1688.65,4.1,0.84,0.0,4.0,0.0,110,4,2,0.0,19.0,0,0,16
2024-04-20,2897.05,44.0,28.6,11.9,19.45,100.0,46.0,90.0,184.7,2690.2,1711.4,5.6,1.13,0.2,5.0,1.0,111,4,2,0.0,20.0,0,1,16
2024-04-21,4415.01,44.0,29.8,13.4,20.97,100.0,47.0,89.5,183.9,2601.6,1661.9,5.2,1.03,0.2,6.0,1.0,112,4,2,0.0,21.0,1,0,16
2024-04-22,1209.88,41.0,25.2,17.6,20.4,100.0,65.0,92.5,0.7,923.0,364.8,8.7,1.22,0.0,0.0,0.0,113,4,2,0.0,22.0,0,0,17
2024-04-23,1952.42,44.0,28.0,18.7,22.24,100.0,68.0,91.5,118.5,1927.5,1037.9,3.8,1.08,0.0,1.0,0.0,114,4,2,0.0,23.0,0,0,17
2024-04-24,1322.4,58.0,23.7,18.8,21.24,100.0,56.0,92.5,0.2,2175.0,694.9,6.5,1.39,3.4,2.0,0.0,115,4,2,0.0,24.0,0,0,17
2024-04-25,979.15,83.0,25.0,15.4,19.38,91.0,53.0,69.0,138.4,2573.7,1529.2,8.5,2.48,0.2,3.0,0.0,116,4,2,0.0,25.0,0,0,17
2024-04-26,1964.54,125.0,32.7,18.5,23.59,100.0,52.0,86.0,106.7,1967.4,986.1,7.2,1.53,7.6,4.0,0.0,117,4,2,0.0,26.0,0,0,17
2024-04-27,2459.4,33.0,28.2,18.4,25.32,100.0,66.0,76.5,0.4,1654.5,187.7,16.0,2.73,26.4,5.0,1.0,118,4,2,26.4,27.0,0,0,17
2024-04-28,2141.6,53.0,20.7,13.9,17.03,100.0,73.0,83.0,0.3,1773.5,590.3,11.0,2.35,2.4,6.0,1.0,119,4,2,0.0,28.0,0,0,17
2024-04-29,565.64,38.0,20.6,17.2,18.58,100.0,83.0,97.5,0.0,197.5,50.45,13.4,2.31,59.4,0.0,0.0,120,4,2,47.6,29.0,0,0,18
2024-04-30,647.81,28.0,21.8,19.0,20.49,100.0,92.0,100.0,0.0,189.2,2.1,16.7,2.57,207.0,1.0,0.0,121,4,2,89.0,30.0,0,1,18
2024-05-01,2078.51,53.0,21.4,19.1,20.15,100.0,87.0,100.0,0.0,236.8,28.3,13.0,2.42,146.0,2.0,0.0,122,5,2,53.6,1.0,1,0,18
2024-05-02,782.23,72.0,20.7,16.5,18.72,100.0,91.0,100.0,0.0,306.2,35.8,10.1,2.43,38.0,3.0,0.0,123,5,2,1.0,2.0,0,0,18
2024-05-03,667.69,58.0,16.8,14.0,15.45,100.0,92.0,100.0,26.0,541.3,319.0,9.6,3.04,4.0,4.0,0.0,124,5,2,0.0,3.0,0,0,18
2024-05-04,797.37,18.0,19.0,15.2,16.82,100.0,99.0,100.0,5.9,632.3,308.5,7.3,2.04,9.8,5.0,1.0,125,5,2,7.0,4.0,0,0,18
2024-05-05,3770.22,19.0,28.2,19.0,22.68,100.0,73.0,95.5,0.1,2115.6,716.7,5.6,1.28,1.4,6.0,1.0,126,5,2,0.0,5.0,0,0,18
2024-05-06,1755.46,59.0,32.9,21.5,27.66,100.0,37.0,48.5,90.0,2347.5,1040.1,20.7,4.0,0.0,0.0,0.0,127,5,2,0.0,6.0,0,0,19
2024-05-07,2203.46,21.0,32.6,27.7,29.88,54.0,42.0,47.5,93.6,2231.7,1309.9,16.8,5.54,0.0,1.0,0.0,128,5,2,0.0,7.0,0,0,19
2024-05-08,1176.46,20.0,30.5,19.8,26.99,93.0,43.0,51.0,41.1,790.9,328.4,22.5,4.99,1.8,2.0,0.0,129,5,2,1.8,8.0,0,0,19
2024-05-09,1044.12,25.0,19.9,12.1,15.67,95.0,56.0,81.5,103.1,2491.9,1426.2,6.3,1.53,0.0,3.0,0.0,130,5,2,0.0,9.0,0,0,19
2024-05-10,797.89,110.0,15.1,12.0,13.87,100.0,84.0,97.0,6.6,280.9,146.3,8.0,2.08,34.8,4.0,0.0,131,5,2,9.8,10.0,0,0,19
2024-05-11,1049.53,47.0,17.5,15.1,16.33,100.0,98.0,100.0,0.3,311.8,117.2,5.1,1.31,32.4,5.0,1.0,132,5,2,19.0,11.0,0,0,19
2024-05-12,1376.45,65.0,17.8,16.7,17.37,100.0,99.0,100.0,0.0,527.8,165.95,7.5,1.87,57.8,6.0,1.0,133,5,2,19.8,12.0,0,0,19
2024-05-13,184.5,33.0,17.7,13.5,15.29,100.0,81.0,100.0,23.8,1142.4,467.8,7.8,2.21,5.2,0.0,0.0,134,5,2,0.6,13.0,0,0,20
2024-05-14,580.19,33.0,15.2,6.3,10.95,100.0,46.0,83.0,99.8,2295.8,1424.2,7.5,1.55,0.2,1.0,0.0,135,5,2,0.0,14.0,0,0,20
2024-05-15,450.5,25.0,15.0,4.4,9.42,100.0,47.0,93.0,74.6,2392.9,1415.5,4.9,0.86,0.0,2.0,0.0,136,5,2,0.0,15.0,0,0,20
2024-05-16,622.1,33.0,12.3,6.7,10.17,100.0,91.0,98.0,0.7,514.3,213.6,3.7,0.93,3.6,3.0,0.0,137,5,2,1.6,16.0,0,1,20
2024-05-17,1460.88,44.0,16.7,9.8,12.58,100.0,48.0,97.5,45.0,2229.3,1275.4,4.6,0.89,0.2,4.0,0.0,138,5,2,0.2,17.0,1,0,20
2024-05-18,726.89,5.0,16.7,7.6,11.4,100.0,59.0,98.0,28.8,2302.2,834.0,7.2,1.58,0.0,5.0,1.0,139,5,2,0.0,18.0,0,0,20
2024-05-19,930.72,17.0,14.4,8.4,11.6,100.0,72.0,92.0,28.1,743.7,413.4,5.3,1.3,0.2,6.0,1.0,140,5,2,0.2,19.0,0,0,20
2024-05-20,820.15,12.0,18.8,11.0,13.85,100.0,58.0,95.0,42.5,2198.1,1261.6,6.3,1.25,0.6,0.0,0.0,141,5,2,0.2,20.0,0,0,21
2024-05-21,999.11,17.0,19.9,10.6,13.88,100.0,70.0,96.0,0.0,1535.5,387.2,6.3,1.58,0.6,1.0,0.0,142,5,2,0.6,21.0,0,0,21
2024-05-22,1441.41,44.0,30.3,15.0,21.12,100.0,50.0,85.0,2.2,1629.4,746.6,10.1,1.64,0.0,2.0,0.0,143,5,2,0.0,22.0,0,0,21
2024-05-23,671.61,21.0,27.9,16.5,18.06,100.0,56.0,100.0,0.1,192.6,29.95,13.2,2.29,83.2,3.0,0.0,144,5,2,34.8,23.0,0,0,21
2024-05-24,820.2,27.0,17.2,9.2,14.07,100.0,83.0,100.0,0.1,819.9,187.65,8.7,1.59,22.6,4.0,0.0,145,5,2,11.0,24.0,0,0,21
2024-05-25,511.76,23.0,10.5,6.8,8.88,98.0,70.0,88.0,24.6,916.8,481.2,6.4,1.48,0.0,5.0,1.0,146,5,2,0.0,25.0,0,0,21
2024-05-26,1096.45,28.0,13.4,7.7,10.32,100.0,63.0,83.5,39.8,2181.6,757.8,10.7,2.36,0.2,6.0,1.0,147,5,2,0.0,26.0,0,0,21
2024-05-27,404.56,44.0,14.0,11.1,12.26,100.0,81.0,97.0,13.1,417.7,264.2,9.7,2.02,2.8,0.0,0.0,148,5,2,1.0,27.0,0,0,22
2024-05-28,433.57,21.0,16.0,7.9,11.12,99.0,78.0,89.0,6.8,675.5,361.0,11.5,2.42,0.6,1.0,0.0,149,5,2,0.4,28.0,0,0,22
2024-05-29,734.25,23.0,19.2,9.5,12.96,100.0,56.0,100.0,31.2,2088.9,1198.3,4.2,1.0,0.2,2.0,0.0,150,5,2,0.0,29.0,0,1,22
2024-05-30,1176.7,17.0,17.8,6.7,10.66,100.0,63.0,100.0,37.5,2250.2,1046.9,4.6,1.07,0.4,3.0,0.0,151,5,2,0.0,30.0,1,0,22
2024-05-31,509.24,33.0,12.5,7.7,10.13,100.0,91.0,100.0,0.0,966.2,207.9,6.2,1.61,0.2,4.0,0.0,152,5,2,0.0,31.0,0,0,22
2024-06-01,1301.0,12.0,24.7,8.9,14.79,100.0,48.0,100.0,39.3,2118.1,1090.3,6.5,1.72,0.2,5.0,1.0,153,6,2,0.0,1.0,0,0,22
2024-06-02,3779.64,12.0,28.8,15.8,21.39,90.0,45.0,62.5,57.2,2090.7,1150.1,9.3,2.03,0.0,6.0,1.0,154,6,2,0.0,2.0,0,0,22
2024-06-03,648.34,21.0,24.6,8.4,14.07,99.0,53.0,81.0,1.4,2036.6,1179.7,9.7,2.4,13.6,0.0,0.0,155,6,2,0.0,3.0,0,0,23
2024-06-04,661.79,35.0,14.9,7.0,10.44,98.0,61.0,91.5,57.1,1733.6,926.0,9.6,1.93,0.2,1.0,0.0,156,6,2,0.0,4.0,0,0,23
2024-06-05,1068.83,15.0,20.2,8.7,13.64,99.0,75.0,95.5,14.0,1878.9,865.4,5.2,1.38,0.0,2.0,0.0,157,6,2,0.0,5.0,0,0,23
2024-06-06,1428.08,37.0,28.0,13.6,17.83,100.0,62.0,100.0,24.7,1890.0,1035.5,4.1,0.75,0.0,3.0,0.0,158,6,2,0.0,6.0,0,0,23
2024-06-07,2081.87,111.0,27.4,13.4,19.22,100.0,57.0,96.5,51.8,2016.5,1097.0,3.3,0.77,0.2,4.0,0.0,159,6,2,0.0,7.0,0,0,23
2024-06-08,2819.41,19.0,27.4,14.1,19.87,100.0,52.0,94.5,52.0,1872.1,987.2,5.8,1.49,0.2,5.0,1.0,160,6,2,0.0,8.0,0,0,23
2024-06-09,6222.78,19.0,30.4,17.0,24.23,97.0,43.0,56.5,46.8,1948.0,1117.2,14.0,3.23,0.0,6.0,1.0,161,6,2,0.0,9.0,0,0,23
2024-06-10,1786.86,33.0,27.8,18.0,22.81,94.0,54.0,74.5,23.0,1897.6,787.1,7.3,1.25,0.0,0.0,0.0,162,6,2,0.0,10.0,0,0,24
2024-06-11,839.9,41.0,20.8,16.4,18.36,100.0,82.0,94.0,0.0,1451.9,315.35,7.7,2.44,0.0,1.0,0.0,163,6,2,0.0,11.0,0,0,24
2024-06-12,2457.42,60.0,30.6,17.4,22.3,100.0,40.0,100.0,0.2,1948.0,1059.65,10.6,2.24,0.0,2.0,0.0,164,6,2,0.0,12.0,0,0,24
